order_id,order_date,customer_id,store_id,product_id,product_name,category,qty,unit_price,discount_pct,discount_amount,total_price,payment_method,order_status,city,year,month,quarter,month_name
ORD03491,2023-03-09,CST0788,STR019,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,1,147300.0,5.0,7400.0,139935.0,Gopay,returned,Surabaya,2023.0,3.0,1.0,Mar
ORD05454,2023-12-13,CST0958,STR004,PRD0003,Hijab Voal Motif,Fashion & Pakaian,1,61200.0,0.0,0.0,61200.0,Qris,delivered,Jakarta,2023.0,12.0,4.0,Dec
ORD02959,2024-11-01,CST0754,STR005,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,2,87700.0,0.0,0.0,175400.0,Cod,cancelled,Medan,2024.0,11.0,4.0,Nov
ORD01995,2023-10-14,CST0466,STR039,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,1,87100.0,5.0,4400.0,82745.0,Cod,delivered,Bandung,2023.0,10.0,4.0,Oct
ORD02377,2023-04-18,CST0491,STR039,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,3,117000.0,10.0,35100.0,315900.0,Transfer Bri,processing,Bandung,2023.0,4.0,2.0,Apr
ORD01343,2024-06-11,CST0140,STR018,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,4,202300.0,5.0,40500.0,768740.0,Gopay,cancelled,Makassar,2024.0,6.0,2.0,Jun
ORD00321,2024-11-13,CST0392,STR040,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,1,49600.0,15.0,7400.0,42160.0,Transfer Bca,cancelled,Tangerang,2024.0,11.0,4.0,Nov
ORD01620,,CST0454,STR033,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,1,50800.0,0.0,0.0,50800.0,Transfer Bri,returned,Depok,,,,
ORD03714,2023-07-09,CST0161,STR041,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,1,26100.0,10.0,2600.0,23490.0,Gopay,delivered,Semarang,2023.0,7.0,3.0,Jul
ORD02061,2024-02-06,CST0095,STR028,PRD0015,Dodol Garut Premium,Makanan & Minuman,1,45600.0,15.0,6800.0,38760.0,Cod,processing,Palembang,2024.0,2.0,1.0,Feb
ORD02220,2023-12-23,CST0872,STR040,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,2,165200.0,20.0,66100.0,264320.0,Cod,cancelled,Tangerang,2023.0,12.0,4.0,Dec
ORD01674,2023-07-11,CST0846,STR009,PRD0013,Snack Box Mix,Makanan & Minuman,4,51700.0,0.0,0.0,206800.0,Transfer Bri,processing,Medan,2023.0,7.0,3.0,Jul
ORD00261,2023-04-01,CST0708,STR012,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,2,98800.0,0.0,0.0,197600.0,Gopay,returned,Depok,2023.0,4.0,2.0,Apr
ORD04956,2024-02-20,CST0460,STR046,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,2,108700.0,0.0,0.0,217400.0,Transfer Bri,processing,Medan,2024.0,2.0,1.0,Feb
ORD02040,2023-09-25,CST0403,STR050,PRD0004,Celana Chino Pria,Fashion & Pakaian,1,152900.0,0.0,0.0,152900.0,Transfer Bri,cancelled,Medan,2023.0,9.0,3.0,Sep
ORD00902,2023-04-17,CST0690,STR028,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,1,12700.0,0.0,0.0,12700.0,Linkaja,processing,Palembang,2023.0,4.0,2.0,Apr
ORD03745,2023-05-28,CST0820,STR029,PRD0036,Gantungan Baju Kayu,Rumah Tangga,2,22000.0,0.0,0.0,44000.0,Transfer Bca,delivered,Bandung,2023.0,5.0,2.0,May
ORD02027,2023-06-25,CST0970,STR005,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,1,100300.0,10.0,10000.0,90270.0,Transfer Bri,delivered,Medan,2023.0,6.0,2.0,Jun
ORD04235,2024-01-24,CST0594,STR025,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,3,99900.0,0.0,0.0,299700.0,Gopay,delivered,Tangerang,2024.0,1.0,1.0,Jan
ORD01918,2023-09-02,CST0290,STR005,PRD0015,Dodol Garut Premium,Makanan & Minuman,3,44700.0,0.0,0.0,134100.0,Indomaret,processing,Medan,2023.0,9.0,3.0,Sep
ORD01829,2024-01-06,CST0730,STR025,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,3,15600.0,0.0,0.0,46800.0,Ovo,delivered,Tangerang,2024.0,1.0,1.0,Jan
ORD04416,2024-09-23,CST0394,STR013,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,2,108100.0,10.0,21600.0,194580.0,Transfer Mandiri,delivered,Depok,2024.0,9.0,3.0,Sep
ORD04928,2023-06-22,CST0303,STR008,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,2,189000.0,0.0,0.0,378000.0,Alfamart,processing,Palembang,2023.0,6.0,2.0,Jun
ORD04655,2024-06-17,CST0045,STR047,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,3,83100.0,15.0,37400.0,211905.0,Indomaret,delivered,Makassar,2024.0,6.0,2.0,Jun
ORD04209,2023-07-16,CST0649,STR020,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,4,73100.0,10.0,29300.0,263160.0,Qris,cancelled,Bandung,2023.0,7.0,3.0,Jul
ORD04628,2023-12-06,CST0373,STR037,PRD0005,Dress Casual Wanita,Fashion & Pakaian,1,177700.0,10.0,17800.0,159930.0,Dana,processing,Depok,2023.0,12.0,4.0,Dec
ORD00225,2023-05-03,CST0570,STR019,PRD0041,Baju Bayi Newborn Set,Perlengkapan Bayi & Anak,1,137200.0,0.0,0.0,137200.0,Indomaret,returned,Surabaya,2023.0,5.0,2.0,May
ORD00724,2024-10-28,CST0286,STR030,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,1,173300.0,0.0,0.0,173300.0,Transfer Mandiri,delivered,Surabaya,2024.0,10.0,4.0,Oct
ORD05034,2023-11-07,CST0419,STR024,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,3,92700.0,5.0,13900.0,264195.0,Cod,returned,Bogor,2023.0,11.0,4.0,Nov
ORD01142,2024-08-25,CST0577,STR009,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,1,93600.0,10.0,9400.0,84240.0,Cod,returned,Medan,2024.0,8.0,3.0,Aug
ORD02763,2024-03-04,CST0414,STR031,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,1,107700.0,5.0,5400.0,102315.0,Dana,returned,Palembang,2024.0,3.0,1.0,Mar
ORD00847,2024-03-15,CST0839,STR025,PRD0016,Rendang Kemasan Vacuum,Makanan & Minuman,10,131900.0,5.0,65900.0,1253050.0,Linkaja,delivered,Tangerang,2024.0,3.0,1.0,Mar
ORD04290,2023-03-24,CST0347,STR039,PRD0005,Dress Casual Wanita,Fashion & Pakaian,1,176800.0,0.0,0.0,176800.0,Ovo,delivered,Bandung,2023.0,3.0,1.0,Mar
ORD02552,2023-03-21,CST0391,STR019,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,1,29000.0,15.0,4300.0,24650.0,Alfamart,returned,Surabaya,2023.0,3.0,1.0,Mar
ORD02929,2024-07-03,CST0695,STR010,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,3,24200.0,10.0,7300.0,65340.0,Transfer Mandiri,delivered,Palembang,2024.0,7.0,3.0,Jul
ORD00118,2023-05-07,CST0245,STR041,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,1,35800.0,10.0,3600.0,32220.0,Ovo,returned,Semarang,2023.0,5.0,2.0,May
ORD00646,2024-01-04,CST0761,STR007,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,1,163600.0,0.0,0.0,163600.0,Transfer Bca,delivered,Bogor,2024.0,1.0,1.0,Jan
ORD00004,2023-07-01,CST0469,STR005,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,2,89500.0,10.0,17900.0,161100.0,Unknown,cancelled,Medan,2023.0,7.0,3.0,Jul
ORD04171,2023-01-14,CST0312,STR002,PRD0050,Botol Infuser Air,Olahraga & Outdoor,2,60600.0,0.0,0.0,121200.0,Transfer Mandiri,delivered,Medan,2023.0,1.0,1.0,Jan
ORD00468,2023-05-04,CST0882,STR040,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,95400.0,10.0,9500.0,85860.0,Unknown,processing,Tangerang,2023.0,5.0,2.0,May
ORD00006,2023-08-21,CST0082,STR041,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,4,26200.0,0.0,0.0,104800.0,Linkaja,delivered,Semarang,2023.0,8.0,3.0,Aug
ORD00920,2024-12-12,CST0043,STR050,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,1,253300.0,0.0,0.0,253300.0,Indomaret,delivered,Medan,2024.0,12.0,4.0,Dec
ORD02596,2023-03-28,CST0536,STR004,PRD0050,Botol Infuser Air,Olahraga & Outdoor,3,63100.0,0.0,0.0,189300.0,Shopeepay,delivered,Jakarta,2023.0,3.0,1.0,Mar
ORD04325,2023-09-23,CST0755,STR027,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,1,111100.0,10.0,11100.0,99990.0,Transfer Bri,cancelled,Depok,2023.0,9.0,3.0,Sep
ORD01064,2023-06-01,CST0039,STR022,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,10,106500.0,10.0,106500.0,958500.0,Dana,delivered,Jakarta,2023.0,6.0,2.0,Jun
ORD02591,2023-05-31,CST0405,STR048,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,1,185400.0,10.0,18500.0,166860.0,Alfamart,delivered,Surabaya,2023.0,5.0,2.0,May
ORD00243,2023-07-14,CST0175,STR033,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,1,74700.0,10.0,7500.0,67230.0,Qris,delivered,Depok,2023.0,7.0,3.0,Jul
ORD01161,2024-07-01,CST0590,STR044,PRD0006,Jaket Bomber,Fashion & Pakaian,2,308500.0,5.0,30900.0,586150.0,Cod,delivered,Tangerang,2024.0,7.0,3.0,Jul
ORD02871,2024-07-22,CST0768,STR039,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,2,76700.0,0.0,0.0,153400.0,Dana,delivered,Bandung,2024.0,7.0,3.0,Jul
ORD03736,2023-01-23,CST0606,STR021,PRD0038,Talenan Kayu Jati,Rumah Tangga,1,95800.0,0.0,0.0,95800.0,Unknown,delivered,Depok,2023.0,1.0,1.0,Jan
ORD02398,2023-12-22,CST0436,STR028,PRD0005,Dress Casual Wanita,Fashion & Pakaian,1,156700.0,10.0,15700.0,141030.0,Indomaret,cancelled,Palembang,2023.0,12.0,4.0,Dec
ORD03518,2024-10-04,CST0079,STR025,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,1,41400.0,0.0,0.0,41400.0,Transfer Bri,cancelled,Tangerang,2024.0,10.0,4.0,Oct
ORD03422,2023-03-14,CST0255,STR003,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,1,82000.0,0.0,0.0,82000.0,Transfer Mandiri,processing,Depok,2023.0,3.0,1.0,Mar
ORD02564,2023-02-24,CST0126,STR009,PRD0039,Keranjang Rotan Mini,Rumah Tangga,3,129800.0,0.0,0.0,389400.0,Alfamart,cancelled,Medan,2023.0,2.0,1.0,Feb
ORD05413,2024-12-14,CST0292,STR042,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,1,47100.0,10.0,4700.0,42390.0,Ovo,delivered,Bogor,2024.0,12.0,4.0,Dec
ORD02325,2023-02-13,CST0709,STR044,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,1,197900.0,0.0,0.0,197900.0,Qris,delivered,Tangerang,2023.0,2.0,1.0,Feb
ORD02710,2024-08-10,CST0436,STR042,PRD0001,Batik Tulis Premium,Fashion & Pakaian,2,342200.0,0.0,0.0,684400.0,Transfer Bca,returned,Bogor,2024.0,8.0,3.0,Aug
ORD04933,2023-04-04,CST0793,STR009,PRD0038,Talenan Kayu Jati,Rumah Tangga,3,91500.0,0.0,0.0,274500.0,Ovo,cancelled,Medan,2023.0,4.0,2.0,Apr
ORD01313,2023-11-27,CST0689,STR017,PRD0040,Lilin Aromaterapi,Rumah Tangga,1,63900.0,5.0,3200.0,60705.0,Gopay,delivered,Tangerang,2023.0,11.0,4.0,Nov
ORD03449,2024-06-20,CST0359,STR044,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,2,79700.0,15.0,23900.0,135490.0,Cod,delivered,Tangerang,2024.0,6.0,2.0,Jun
ORD03813,2024-04-02,CST0140,STR002,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,10,48600.0,10.0,48600.0,437400.0,Alfamart,cancelled,Medan,2024.0,4.0,2.0,Apr
ORD05221,,CST0629,STR025,PRD0036,Gantungan Baju Kayu,Rumah Tangga,2,19900.0,5.0,2000.0,37810.0,Transfer Mandiri,delivered,Tangerang,,,,
ORD02363,2024-03-22,CST0741,STR028,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,113100.0,5.0,5700.0,107445.0,Cod,cancelled,Palembang,2024.0,3.0,1.0,Mar
ORD01976,2024-07-28,CST0331,STR001,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,4,12100.0,0.0,0.0,48400.0,Dana,processing,Surabaya,2024.0,7.0,3.0,Jul
ORD03515,2023-11-29,CST0570,STR013,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,2,81100.0,20.0,32500.0,129760.0,Cod,returned,Depok,2023.0,11.0,4.0,Nov
ORD01762,2024-07-11,CST0160,STR024,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,1,51900.0,0.0,0.0,51900.0,Cod,processing,Bogor,2024.0,7.0,3.0,Jul
ORD02740,,CST0314,STR011,PRD0003,Hijab Voal Motif,Fashion & Pakaian,2,58400.0,5.0,5800.0,110960.0,Ovo,delivered,Bogor,,,,
ORD02473,2024-07-08,CST0431,STR030,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,3,13500.0,5.0,2000.0,38475.0,Linkaja,delivered,Surabaya,2024.0,7.0,3.0,Jul
ORD04008,2024-03-12,CST0108,STR035,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,10,104700.0,15.0,157000.0,889950.0,Alfamart,delivered,Surabaya,2024.0,3.0,1.0,Mar
ORD04719,2024-05-21,CST0977,STR013,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,2,53300.0,0.0,0.0,106600.0,Gopay,processing,Depok,2024.0,5.0,2.0,May
ORD01494,2024-04-07,CST0678,STR039,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,10,52700.0,0.0,0.0,527000.0,Transfer Mandiri,delivered,Bandung,2024.0,4.0,2.0,Apr
ORD04207,2023-09-01,CST0360,STR010,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,5,38000.0,15.0,28500.0,161500.0,Qris,delivered,Palembang,2023.0,9.0,3.0,Sep
ORD02159,2024-06-06,CST0568,STR014,PRD0028,Holder HP Mobil,Elektronik & Aksesori,1,63100.0,5.0,3200.0,59945.0,Linkaja,delivered,Makassar,2024.0,6.0,2.0,Jun
ORD01170,2023-09-23,CST0977,STR032,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,4,76900.0,10.0,30800.0,276840.0,Dana,returned,Bogor,2023.0,9.0,3.0,Sep
ORD05067,2024-01-30,CST0627,STR027,PRD0040,Lilin Aromaterapi,Rumah Tangga,1,64800.0,5.0,3200.0,61560.0,Transfer Bri,cancelled,Depok,2024.0,1.0,1.0,Jan
ORD00233,2023-03-14,CST0538,STR027,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,2,165300.0,5.0,16500.0,314070.0,Transfer Mandiri,delivered,Depok,2023.0,3.0,1.0,Mar
ORD00067,2024-05-29,CST0552,STR024,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,3,181100.0,10.0,54300.0,488970.0,Transfer Bri,cancelled,Bogor,2024.0,5.0,2.0,May
ORD01604,2024-02-09,CST0729,STR031,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,1,113300.0,0.0,0.0,113300.0,Alfamart,delivered,Palembang,2024.0,2.0,1.0,Feb
ORD03284,2023-01-17,CST0146,STR041,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,10,44900.0,15.0,67400.0,381650.0,Unknown,returned,Semarang,2023.0,1.0,1.0,Jan
ORD03597,2023-09-13,CST0141,STR014,PRD0043,Tas Sekolah Anak SD,Perlengkapan Bayi & Anak,2,115600.0,0.0,0.0,231200.0,Linkaja,cancelled,Makassar,2023.0,9.0,3.0,Sep
ORD04633,2023-03-31,CST0800,STR009,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,1,51300.0,0.0,0.0,51300.0,Transfer Bca,delivered,Medan,2023.0,3.0,1.0,Mar
ORD00126,2024-09-07,CST0769,STR017,PRD0028,Holder HP Mobil,Elektronik & Aksesori,2,56600.0,5.0,5700.0,107540.0,Qris,processing,Tangerang,2024.0,9.0,3.0,Sep
ORD01297,,CST0228,STR017,PRD0028,Holder HP Mobil,Elektronik & Aksesori,2,57000.0,0.0,0.0,114000.0,Cod,cancelled,Tangerang,,,,
ORD01977,2024-08-05,CST0984,STR005,PRD0038,Talenan Kayu Jati,Rumah Tangga,3,81700.0,15.0,36800.0,208335.0,Transfer Mandiri,delivered,Medan,2024.0,8.0,3.0,Aug
ORD05068,2023-04-19,CST0968,STR038,PRD0050,Botol Infuser Air,Olahraga & Outdoor,1,67300.0,20.0,13500.0,53840.0,Dana,cancelled,Semarang,2023.0,4.0,2.0,Apr
ORD05030,2024-08-11,CST0277,STR015,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,4,146600.0,5.0,29300.0,557080.0,Shopeepay,processing,Jakarta,2024.0,8.0,3.0,Aug
ORD02076,2023-12-06,CST0512,STR050,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,3,87200.0,10.0,26200.0,235440.0,Alfamart,delivered,Medan,2023.0,12.0,4.0,Dec
ORD04581,2023-11-17,CST0866,STR014,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,92200.0,10.0,9200.0,82980.0,Linkaja,delivered,Makassar,2023.0,11.0,4.0,Nov
ORD03087,2024-04-28,CST0173,STR009,PRD0036,Gantungan Baju Kayu,Rumah Tangga,1,19500.0,10.0,1900.0,17550.0,Unknown,delivered,Medan,2024.0,4.0,2.0,Apr
ORD04867,2024-07-12,CST0624,STR033,PRD0032,Charger Fast Charging,Elektronik & Aksesori,2,75100.0,5.0,7500.0,142690.0,Indomaret,cancelled,Depok,2024.0,7.0,3.0,Jul
ORD03346,2024-09-02,CST0746,STR039,PRD0028,Holder HP Mobil,Elektronik & Aksesori,1,65000.0,10.0,6500.0,58500.0,Qris,processing,Bandung,2024.0,9.0,3.0,Sep
ORD05010,2023-05-31,CST0523,STR029,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,4,91600.0,0.0,0.0,366400.0,Transfer Bca,delivered,Bandung,2023.0,5.0,2.0,May
ORD02798,2024-05-10,CST0660,STR028,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,2,33100.0,5.0,3300.0,62890.0,Indomaret,delivered,Palembang,2024.0,5.0,2.0,May
ORD00919,2024-12-16,CST0384,STR047,PRD0038,Talenan Kayu Jati,Rumah Tangga,5,87900.0,10.0,43900.0,395550.0,Transfer Mandiri,processing,Makassar,2024.0,12.0,4.0,Dec
ORD01647,2023-04-27,CST0740,STR027,PRD0036,Gantungan Baju Kayu,Rumah Tangga,3,18700.0,5.0,2800.0,53295.0,Gopay,delivered,Depok,2023.0,4.0,2.0,Apr
ORD04622,2023-02-01,CST0356,STR013,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,3,168700.0,15.0,75900.0,430185.0,Transfer Bca,returned,Depok,2023.0,2.0,1.0,Feb
ORD00365,2024-11-26,CST0123,STR006,PRD0013,Snack Box Mix,Makanan & Minuman,1,44800.0,10.0,4500.0,40320.0,Indomaret,delivered,Depok,2024.0,11.0,4.0,Nov
ORD03288,2024-09-10,CST0334,STR040,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,3,119700.0,0.0,18000.0,359100.0,Qris,delivered,Tangerang,2024.0,9.0,3.0,Sep
ORD02126,2023-08-14,CST0442,STR001,PRD0001,Batik Tulis Premium,Fashion & Pakaian,1,325200.0,20.0,65000.0,260160.0,Indomaret,delivered,Surabaya,2023.0,8.0,3.0,Aug
ORD04124,,CST0776,STR012,PRD0015,Dodol Garut Premium,Makanan & Minuman,2,44200.0,0.0,0.0,88400.0,Linkaja,cancelled,Depok,,,,
ORD04570,2024-03-05,CST0049,STR045,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,1,254700.0,25.0,63700.0,191025.0,Cod,returned,Bogor,2024.0,3.0,1.0,Mar
ORD00526,2023-07-22,CST0206,STR039,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,4,136000.0,5.0,27200.0,516800.0,Transfer Bri,processing,Bandung,2023.0,7.0,3.0,Jul
ORD04822,2023-03-12,CST0740,STR014,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,1,32200.0,10.0,3200.0,28980.0,Linkaja,cancelled,Makassar,2023.0,3.0,1.0,Mar
ORD00056,2023-10-19,CST0760,STR024,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,2,53300.0,25.0,26700.0,79950.0,Linkaja,delivered,Bogor,2023.0,10.0,4.0,Oct
ORD00639,2024-04-07,CST0932,STR003,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,4,41100.0,0.0,0.0,164400.0,Transfer Bri,returned,Depok,2024.0,4.0,2.0,Apr
ORD00303,2024-02-26,CST0879,STR022,PRD0006,Jaket Bomber,Fashion & Pakaian,2,313300.0,15.0,94000.0,532610.0,Transfer Mandiri,returned,Jakarta,2024.0,2.0,1.0,Feb
ORD02767,2024-02-16,CST0685,STR041,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,1,146300.0,0.0,14600.0,146300.0,Dana,processing,Semarang,2024.0,2.0,1.0,Feb
ORD01277,2024-06-07,CST0456,STR031,PRD0001,Batik Tulis Premium,Fashion & Pakaian,4,311000.0,5.0,62200.0,1181800.0,Linkaja,returned,Palembang,2024.0,6.0,2.0,Jun
ORD04721,2024-03-20,CST0063,STR003,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,1,53200.0,5.0,2700.0,50540.0,Qris,cancelled,Depok,2024.0,3.0,1.0,Mar
ORD02056,2023-08-22,CST0446,STR041,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,10,171500.0,0.0,0.0,1715000.0,Linkaja,delivered,Semarang,2023.0,8.0,3.0,Aug
ORD04433,2023-01-23,CST0234,STR023,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,2,80000.0,0.0,0.0,160000.0,Transfer Mandiri,delivered,Palembang,2023.0,1.0,1.0,Jan
ORD03645,2024-01-25,CST0783,STR031,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,1,78300.0,10.0,7800.0,70470.0,Shopeepay,returned,Palembang,2024.0,1.0,1.0,Jan
ORD04144,2023-09-05,CST0558,STR042,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,10,171200.0,15.0,256800.0,1455200.0,Alfamart,delivered,Bogor,2023.0,9.0,3.0,Sep
ORD02879,2024-09-16,CST0399,STR050,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,2,163200.0,0.0,0.0,326400.0,Gopay,delivered,Medan,2024.0,9.0,3.0,Sep
ORD04203,,CST0872,STR007,PRD0026,Kabel Data Type-C 1m,Elektronik & Aksesori,2,44000.0,15.0,13200.0,74800.0,Indomaret,delivered,Bogor,,,,
ORD02287,2024-12-18,CST0838,STR029,PRD0003,Hijab Voal Motif,Fashion & Pakaian,4,68500.0,0.0,0.0,274000.0,Transfer Bri,delivered,Bandung,2024.0,12.0,4.0,Dec
ORD02262,2023-04-11,CST0827,STR030,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,1,149800.0,0.0,15000.0,149800.0,Alfamart,delivered,Surabaya,2023.0,4.0,2.0,Apr
ORD02297,2024-10-27,CST0609,STR047,PRD0006,Jaket Bomber,Fashion & Pakaian,5,281500.0,0.0,0.0,1407500.0,Dana,processing,Makassar,2024.0,10.0,4.0,Oct
ORD01754,2023-06-17,CST0580,STR020,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,1,13700.0,10.0,1400.0,12330.0,Cod,delivered,Bandung,2023.0,6.0,2.0,Jun
ORD04873,2024-05-10,CST0636,STR005,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,1,100100.0,0.0,0.0,100100.0,Cod,returned,Medan,2024.0,5.0,2.0,May
ORD03118,2024-05-16,CST0331,STR050,PRD0043,Tas Sekolah Anak SD,Perlengkapan Bayi & Anak,2,105600.0,5.0,10600.0,200640.0,Transfer Bri,delivered,Medan,2024.0,5.0,2.0,May
ORD02394,2023-11-12,CST0934,STR006,PRD0032,Charger Fast Charging,Elektronik & Aksesori,3,78600.0,0.0,0.0,235800.0,Cod,returned,Depok,2023.0,11.0,4.0,Nov
ORD00524,2023-05-31,CST0269,STR027,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,3,25000.0,0.0,0.0,75000.0,Cod,returned,Depok,2023.0,5.0,2.0,May
ORD03901,2024-04-13,CST0957,STR010,PRD0051,Topi Running,Olahraga & Outdoor,1,46500.0,25.0,11600.0,34875.0,Qris,delivered,Palembang,2024.0,4.0,2.0,Apr
ORD05232,2024-02-26,CST0776,STR031,PRD0016,Rendang Kemasan Vacuum,Makanan & Minuman,5,124900.0,0.0,0.0,624500.0,Alfamart,returned,Palembang,2024.0,2.0,1.0,Feb
ORD04700,2024-01-19,CST0203,STR038,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,5,43300.0,5.0,10800.0,205675.0,Transfer Mandiri,returned,Semarang,2024.0,1.0,1.0,Jan
ORD03123,2024-02-28,CST0218,STR010,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,10,34400.0,0.0,51600.0,344000.0,Gopay,delivered,Palembang,2024.0,2.0,1.0,Feb
ORD04157,2024-06-23,CST0360,STR015,PRD0036,Gantungan Baju Kayu,Rumah Tangga,2,18800.0,0.0,0.0,37600.0,Alfamart,delivered,Jakarta,2024.0,6.0,2.0,Jun
ORD01970,2023-02-20,CST0739,STR049,PRD0040,Lilin Aromaterapi,Rumah Tangga,1,69700.0,5.0,3500.0,66215.0,Cod,delivered,Makassar,2023.0,2.0,1.0,Feb
ORD00672,2024-03-01,CST0548,STR003,PRD0038,Talenan Kayu Jati,Rumah Tangga,1,95100.0,10.0,9500.0,85590.0,Transfer Mandiri,cancelled,Depok,2024.0,3.0,1.0,Mar
ORD04189,2024-02-08,CST0152,STR042,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,2,56300.0,0.0,0.0,112600.0,Cod,returned,Bogor,2024.0,2.0,1.0,Feb
ORD00667,2023-06-12,CST0584,STR050,PRD0038,Talenan Kayu Jati,Rumah Tangga,2,95800.0,5.0,9600.0,182020.0,Cod,processing,Medan,2023.0,6.0,2.0,Jun
ORD04906,2024-02-29,CST0988,STR019,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,2,253700.0,0.0,0.0,507400.0,Gopay,delivered,Surabaya,2024.0,2.0,1.0,Feb
