order_id,order_date,customer_id,store_id,product_id,product_name,category,qty,unit_price,discount_pct,discount_amount,total_price,payment_method,order_status,city
ORD04151,2024-04-12,CST0596,STR041,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,2,99800.0,5.0,10000.0,189600.0,Alfamart,delivered,Semarang
ORD03336,2024-09-10,CST0057,STR031,PRD0040,Lilin Aromaterapi,Rumah Tangga,5,68000.0,0.0,0.0,340200.0,,returned,Palembang
ORD00947,2024-11-27,CST0745,STR048,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,1,169100.0,15.0,25400.0,143800.0,Transfer BCA,delivered,Surabaya
ORD03294,2024-11-04,CST0759,STR024,PRD0040,Lilin Aromaterapi,Rumah Tangga,4,66500.0,10.0,26600.0,239400.0,Alfamart,returned,
ORD02162,2024-06-09,CST0037,STR019,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,1,30200.0,0.0,0.0,30200.0,Dana,processing,Surabaya
ORD04754,2024-09-05,CST0743,STR011,PRD0051,Topi Running,Olahraga & Outdoor,3,52500.0,5.0,7900.0,149500.0,QRIS,processing,Bogor
ORD03058,2024-06-20,CST0078,STR035,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,1,91300.0,0.0,0.0,91300.0,OVO,delivered,Surabaya
ORD00769,2024-05-26,CST0024,STR015,PRD0032,Charger Fast Charging,Elektronik & Aksesori,3,67300.0,0.0,0.0,202000.0,Alfamart,processing,Jakarta
ORD05278,2024-09-22,CST0693,STR043,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,1,53100.0,10.0,5300.0,47800.0,Transfer BCA,delivered,Surabaya
ORD03496,2023-04-22,CST0966,STR041,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,1,37300.0,15.0,5600.0,31700.0,QRIS,delivered,Semarang
ORD00286,2023-07-09,CST0599,STR047,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,3,24600.0,5.0,3700.0,70200.0,Indomaret,delivered,Makassar
ORD05186,2024-02-01,CST0443,STR009,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,2,25500.0,0.0,0.0,51000.0,,delivered,Medan
ORD04525,2024-09-09,CST0101,STR013,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,2,51300.0,5.0,5100.0,97400.0,,delivered,Depok
ORD04992,2024-08-29,CST0509,STR031,PRD0037,Botol Minum Tumbler,Rumah Tangga,2,87800.0,10.0,17600.0,158100.0,Indomaret,processing,Palembang
ORD02333,2023-04-27,CST0537,STR026,PRD0015,Dodol Garut Premium,Makanan & Minuman,10,44800.0,0.0,0.0,448400.0,Alfamart,delivered,Bandung
ORD02718,2024-12-28,CST0039,STR046,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,3,69200.0,15.0,31200.0,176500.0,Transfer BRI,returned,Medan
ORD02080,2023-08-16,CST0897,STR010,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,4,186100.0,0.0,0.0,744400.0,Alfamart,returned,Palembang
ORD03390,2023-11-04,CST0726,STR038,PRD0026,Kabel Data Type-C 1m,Elektronik & Aksesori,4,41100.0,0.0,0.0,164600.0,Transfer BCA,cancelled,Semarang
ORD00723,2023-12-23,CST0208,STR048,PRD0043,Tas Sekolah Anak SD,Perlengkapan Bayi & Anak,2,113600.0,10.0,22700.0,204400.0,Alfamart,delivered,Surabaya
ORD00952,2024-04-24,CST0705,STR004,PRD0026,Kabel Data Type-C 1m,Elektronik & Aksesori,2,45100.0,5.0,4500.0,85700.0,ovo,delivered,Jakarta
ORD04891,2023-07-17,CST0509,STR049,PRD0026,Kabel Data Type-C 1m,Elektronik & Aksesori,2,43100.0,0.0,0.0,86200.0,Transfer BCA,returned,Makassar
ORD02263,2024-07-15,CST0072,STR045,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,82300.0,0.0,0.0,82300.0,COD,cancelled,Bogor
ORD00990,2023-01-12,CST0801,STR030,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,2,176600.0,0.0,0.0,353300.0,Alfamart,returned,Surabaya
ORD03213,2024-01-03,CST0167,STR045,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,4,33100.0,0.0,0.0,132500.0,ShopeePay,cancelled,Bogor
ORD01760,2024-09-05,CST0314,STR014,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,1,54500.0,10.0,5400.0,49000.0,QRIS,delivered,Makassar
ORD04604,2023-06-25,CST0125,STR024,PRD0004,Celana Chino Pria,Fashion & Pakaian,2,155900.0,5.0,15600.0,296100.0,Transfer BCA,delivered,Bogor
ORD04423,23-02-2023,CST0712,STR008,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,3,30300.0,10.0,9100.0,81900.0,OVO,cancelled,Palembang
ORD01725,2024-06-06,CST0164,STR045,PRD0015,Dodol Garut Premium,Makanan & Minuman,3,45200.0,10.0,13600.0,122100.0,Alfamart,cancelled,Bogor
ORD00342,2023-01-14,CST0216,STR025,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,1,24700.0,10.0,2500.0,22300.0,transfer bri,delivered,Tangerang
ORD03702,2024-01-29,CST0821,STR013,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,1,147700.0,15.0,22100.0,125500.0,GoPay,delivered,Depok
ORD04244,2024-11-06,CST0035,STR029,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,1,14300.0,0.0,0.0,14300.0,Transfer BCA,delivered,Bandung
ORD00689,2023-12-12,CST0795,STR014,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,4,27400.0,0.0,0.0,109700.0,,processing,Makassar
ORD03433,2023-05-21,CST0517,STR033,PRD0039,Keranjang Rotan Mini,Rumah Tangga,5,125700.0,25.0,157200.0,471500.0,Alfamart,delivered,Depok
ORD00967,2024-04-06,CST0375,STR035,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,5,292200.0,10.0,146100.0,1314700.0,Indomaret,returned,Surabaya
ORD05304,2024-06-15,CST0456,STR019,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,1,76500.0,20.0,15300.0,61200.0,COD,returned,Surabaya
ORD02204,2023-08-16,CST0837,STR023,PRD0051,Topi Running,Olahraga & Outdoor,1,50600.0,10.0,5100.0,45600.0,OVO,delivered,Palembang
ORD02714,2023-02-04,CST0449,STR016,PRD0032,Charger Fast Charging,Elektronik & Aksesori,4,68000.0,5.0,13600.0,258400.0,Dana,delivered,Medan
ORD05079,2023-02-19,CST0453,STR033,PRD0028,Holder HP Mobil,Elektronik & Aksesori,5,57900.0,0.0,0.0,289600.0,OVO,delivered,Depok
ORD05136,17/04/2024,CST0279,STR001,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,1,190300.0,0.0,0.0,190300.0,QRIS,returned,
ORD03573,2024-01-17,CST0107,STR026,PRD0015,Dodol Garut Premium,makanan & minuman,5,42500.0,10.0,21300.0,191400.0,GoPay,cancelled,Bandung
ORD01991,2023-07-31,CST0941,STR020,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,1,103300.0,10.0,10300.0,93000.0,Indomaret,delivered,Bandung
ORD04121,2023-07-04,CST0772,STR017,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,2,298000.0,5.0,3000.0,56500.0,LinkAja,delivered,
ORD04678,2023-07-11,CST0650,STR021,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,1,59000.0,20.0,11800.0,47200.0,Indomaret,cancelled,Depok
ORD05321,2023-09-06,CST0799,STR017,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,3,85200.0,25.0,63900.0,191700.0,Indomaret,delivered,Tangerang
ORD03601,2023-06-07,CST0637,STR001,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,1,186000.0,10.0,18600.0,167400.0,Transfer BRI,cancelled,
ORD05122,2023-07-20,CST0011,STR031,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,3,13900.0,15.0,6300.0,35500.0,Dana,delivered,Palembang
ORD04369,2024-11-13,CST0095,STR049,PRD0041,Baju Bayi Newborn Set,Perlengkapan Bayi & Anak,2,129600.0,,0.0,259200.0,GoPay,delivered,Makassar
ORD04623,2023-01-29,CST0884,STR020,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,1,160400.0,0.0,0.0,160400.0,Transfer BRI,delivered,Bandung
ORD00386,2024-01-01,CST0736,STR006,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,2,98700.0,0.0,0.0,197300.0,ShopeePay,processing,Depok
ORD04897,2024-05-15,CST0205,STR050,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,1,56800.0,15.0,8500.0,48300.0,ShopeePay,delivered,Medan
ORD05124,2023-04-30,CST0758,STR031,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,1,174700.0,5.0,8700.0,166000.0,COD,delivered,Palembang
ORD00537,2023-03-05,CST0792,STR018,PRD0037,Botol Minum Tumbler,Rumah Tangga,2,78500.0,0.0,0.0,157000.0,OVO,delivered,Makassar
ORD05236,2023-11-05,CST0407,STR017,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,2,32900.0,5.0,3300.0,62500.0,ShopeePay,delivered,Tangerang
ORD04213,2023-09-18,CST0766,STR015,PRD0037,Botol Minum Tumbler,Rumah Tangga,2,87600.0,20.0,35000.0,140100.0,Indomaret,returned,Jakarta
ORD03508,13/04/2023,CST0757,STR020,PRD0004,Celana Chino Pria,Fashion & Pakaian,1,159300.0,0.0,0.0,159300.0,Transfer BCA,cancelled,Bandung
ORD00202,2024-08-16,CST0788,STR022,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,108500.0,0.0,0.0,108500.0,GoPay,cancelled,Jakarta
ORD01333,2023-08-05,CST0147,STR012,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,1,45600.0,0.0,0.0,45600.0,,cancelled,Depok
ORD03503,2024-12-24,CST0360,STR040,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,2,37300.0,5.0,3700.0,70800.0,LinkAja,returned,Tangerang
ORD02709,2024-10-05,CST0299,STR011,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,3,172600.0,0.0,0.0,517800.0,Transfer BRI,delivered,Bogor
ORD04022,2024-09-09,CST0449,STR028,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,1,79900.0,15.0,12000.0,67900.0,QRIS,cancelled,Palembang
ORD01855,2023-02-23,CST0473,STR041,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,2,15000.0,15.0,4500.0,25500.0,Alfamart,delivered,Semarang
ORD05015,2024-01-12,CST0661,STR017,PRD0038,Talenan Kayu Jati,Rumah Tangga,1,87900.0,5.0,4400.0,83500.0,ShopeePay,delivered,Tangerang
ORD02873,2023-08-20,CST0260,STR005,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,2,104100.0,5.0,10400.0,197900.0,OVO,returned,Medan
ORD03031,2024-09-28,CST0265,STR042,PRD0006,Jaket Bomber,Fashion & Pakaian,4,326600.0,5.0,65300.0,1240900.0,COD,cancelled,Bogor
ORD01206,2023-10-19,CST0886,STR046,PRD0001,Batik Tulis Premium,Fashion & Pakaian,1,302700.0,5.0,15100.0,287600.0,ShopeePay,delivered,Medan
ORD01646,2024-07-29,CST0605,STR028,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,2,192800.0,25.0,96400.0,289100.0,Alfamart,delivered,Palembang
ORD03418,2024-04-29,CST0681,STR008,PRD0040,Lilin Aromaterapi,Rumah Tangga,3,63800.0,0.0,0.0,191300.0,Transfer Mandiri,cancelled,Palembang
ORD03477,2024-09-29,CST0335,STR026,PRD0032,Charger Fast Charging,Elektronik & Aksesori,3,67600.0,5.0,10100.0,192600.0,Transfer Mandiri,delivered,Bandung
ORD02862,2024-04-03,CST0832,STR036,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,2,125800.0,0.0,0.0,251500.0,Transfer BCA,processing,Tangerang
ORD01793,2023-09-27,CST0262,STR025,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,4,33200.0,5.0,6600.0,126000.0,COD,delivered,Tangerang
ORD03798,2024-11-28,CST0943,STR022,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,1,205500.0,,41100.0,164400.0,Transfer BRI,returned,Jakarta
ORD03369,2023-07-11,CST0416,STR044,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,5,11600.0,10.0,5800.0,52300.0,COD,cancelled,Tangerang
ORD03368,2024-04-23,CST0282,STR007,PRD0004,Celana Chino Pria,Fashion & Pakaian,3,160200.0,15.0,72100.0,408400.0,QRIS,processing,Bogor
ORD03534,2024-10-23,CST0091,STR026,PRD0028,Holder HP Mobil,Elektronik & Aksesori,4,57100.0,25.0,57100.0,171300.0,shopeepay,delivered,Bandung
ORD04927,2024-12-13,CST0513,STR039,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,3,92500.0,5.0,13900.0,263700.0,Transfer Mandiri,delivered,Bandung
ORD03450,2023-10-26,CST0990,STR026,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,3,31300.0,5.0,4700.0,89200.0,Transfer BCA,delivered,Bandung
ORD00604,2024-03-28,CST0669,STR042,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,1,42800.0,5.0,2100.0,40700.0,OVO,processing,Bogor
ORD03057,03/06/2024,CST0862,STR045,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,1,26900.0,0.0,0.0,26900.0,Indomaret,cancelled,Bogor
ORD04882,2023-02-26,CST0186,STR016,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,1,37000.0,10.0,3700.0,33300.0,GoPay,delivered,Medan
ORD00127,2024-07-24,CST0952,STR030,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,4,32500.0,0.0,0.0,130100.0,GoPay,processing,Surabaya
ORD03877,2024-10-10,CST0020,STR045,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,1,54100.0,0.0,0.0,54100.0,Indomaret,delivered,Bogor
ORD02936,2024-06-08,CST0030,STR015,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,1,124900.0,5.0,6200.0,118600.0,Transfer Mandiri,cancelled,Jakarta
ORD04452,2024-12-03,CST0235,STR013,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,1,160700.0,0.0,0.0,160700.0,COD,delivered,Depok
ORD03532,2024-09-16,CST0496,STR023,PRD0037,Botol Minum Tumbler,Rumah Tangga,1,77400.0,0.0,0.0,77400.0,GoPay,delivered,Palembang
ORD02731,2024-08-18,CST0230,STR041,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,2,50200.0,5.0,5000.0,95500.0,ShopeePay,delivered,Semarang
ORD00828,2024-09-15,CST0943,STR026,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,1,159000.0,0.0,0.0,159000.0,COD,delivered,Bandung
ORD01640,2024-09-17,CST0206,STR009,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,5,179600.0,10.0,89800.0,808200.0,GoPay,processing,Medan
ORD00985,2024-07-23,CST0826,STR043,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,10,85000.0,10.0,85000.0,764800.0,GoPay,returned,Surabaya
ORD03282,2023-12-27,CST0512,STR004,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,123100.0,5.0,6200.0,116900.0,COD,delivered,Jakarta
ORD02743,2023-05-31,CST0341,STR040,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,5,99400.0,10.0,49700.0,447500.0,Transfer Mandiri,returned,Tangerang
ORD02189,2024-05-19,CST0507,STR008,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,1,49200.0,10.0,4900.0,44200.0,Transfer BRI,returned,Palembang
ORD05170,2024-08-04,CST0436,STR044,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,1,105200.0,5.0,5300.0,99900.0,ShopeePay,delivered,Tangerang
ORD02444,2023-01-16,CST0245,STR046,PRD0051,Topi Running,Olahraga & Outdoor,1,46600.0,0.0,0.0,46600.0,OVO,processing,Medan
ORD00363,2024-04-12,CST0907,STR011,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,2,154800.0,25.0,77400.0,232300.0,,delivered,Bogor
ORD02350,2024-02-06,CST0639,STR038,PRD0037,Botol Minum Tumbler,Rumah Tangga,2,92500.0,20.0,37000.0,147900.0,Transfer Mandiri,processing,Semarang
ORD00346,2023-05-15,CST0856,STR032,PRD0037,Botol Minum Tumbler,Rumah Tangga,5,84100.0,0.0,0.0,420500.0,Transfer BCA,delivered,Bogor
ORD00815,2024-06-28,CST0573,STR030,PRD0001,Batik Tulis Premium,Fashion & Pakaian,2,338400.0,5.0,33800.0,643000.0,QRIS,delivered,Surabaya
ORD03206,2023-09-15,CST0910,STR045,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,2,23700.0,25.0,11900.0,35600.0,LinkAja,cancelled,Bogor
ORD04661,2023-11-17,CST0039,STR006,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,2,34600.0,10.0,6900.0,62300.0,LinkAja,delivered,Depok
ORD05379,2024-01-25,CST0099,STR005,PRD0032,Charger Fast Charging,Elektronik & Aksesori,2,71600.0,10.0,14300.0,128800.0,Transfer BCA,delivered,Medan
ORD03326,2024-02-28,CST0716,STR022,PRD0013,Snack Box Mix,Makanan & Minuman,1,51900.0,10.0,5200.0,46700.0,Transfer Mandiri,processing,Jakarta
ORD04107,2024-11-03,CST0550,STR019,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,2,50100.0,20.0,20000.0,80200.0,,processing,Surabaya
ORD02117,2024-11-23,CST0952,STR030,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,3,28200.0,5.0,4200.0,80300.0,COD,delivered,Surabaya
ORD01835,2024-01-28,CST0857,STR047,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,1,32200.0,,6400.0,25800.0,OVO,returned,Makassar
ORD00794,2023-08-01,CST0507,STR046,PRD0015,Dodol Garut Premium,Makanan & Minuman,5,48700.0,0.0,0.0,243700.0,QRIS,processing,Medan
ORD04196,2024-02-24,CST0103,STR031,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,2,153800.0,10.0,30800.0,276900.0,Transfer BRI,delivered,Palembang
ORD02675,2023-04-04,CST0345,STR016,PRD0028,Holder HP Mobil,Elektronik & Aksesori,2,58200.0,0.0,0.0,116400.0,GoPay,returned,Medan
ORD00095,2024-12-01,CST0824,STR030,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,4,56600.0,0.0,0.0,226500.0,Alfamart,returned,Surabaya
ORD04226,2024-07-16,CST0964,STR001,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,1,106200.0,0.0,0.0,106200.0,Transfer BRI,delivered,Surabaya
ORD03757,2024-07-17,CST0005,STR044,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,10,27500.0,15.0,41200.0,233600.0,indomaret,processing,Tangerang
ORD02892,2023-07-31,CST0874,STR050,PRD0011,Kopi Arabika Toraja 250gr,makanan & minuman,2,86900.0,0.0,0.0,173900.0,Transfer BRI,returned,Medan
ORD02372,2023-01-29,CST0647,STR016,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,3,41300.0,15.0,18600.0,105200.0,Transfer Mandiri,processing,Medan
ORD04649,2023-07-20,CST0371,STR007,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,117100.0,10.0,11700.0,105400.0,Dana,processing,Bogor
ORD04975,2023-08-17,CST0905,STR033,PRD0015,Dodol Garut Premium,Makanan & Minuman,1,46300.0,10.0,4600.0,41600.0,GoPay,cancelled,Depok
ORD03229,25/10/2023,CST0949,STR020,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,10,149700.0,10.0,149700.0,1347700.0,Transfer BRI,delivered,Bandung
ORD02854,2023-01-04,CST0767,STR001,PRD0020,Lip Cream Matte Halal,Kecantikan & Perawatan,3,46500.0,10.0,14000.0,125600.0,OVO,delivered,Surabaya
ORD02913,2023-12-09,CST0685,STR032,PRD0038,Talenan Kayu Jati,Rumah Tangga,4,93800.0,0.0,0.0,375100.0,Transfer Mandiri,returned,Bogor
ORD01866,2024-06-16,CST0697,STR021,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,1,100400.0,,10000.0,90300.0,Alfamart,cancelled,Depok
ORD04613,2023-08-03,CST0452,STR007,PRD0039,Keranjang Rotan Mini,Rumah Tangga,2,129800.0,0.0,0.0,259600.0,ShopeePay,delivered,Bogor
ORD01858,2024-06-30,CST0175,STR031,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,1,97700.0,10.0,9800.0,87900.0,Alfamart,delivered,Palembang
ORD02646,2023-09-22,CST0943,STR019,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,3,82500.0,0.0,0.0,247500.0,LinkAja,delivered,Surabaya
ORD02244,2023-09-30,CST0383,STR019,PRD0040,Lilin Aromaterapi,Rumah Tangga,2,63900.0,15.0,19200.0,108600.0,GoPay,delivered,Surabaya
ORD02337,2023-01-29,CST0515,STR044,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,2,158400.0,0.0,0.0,316900.0,COD,delivered,Tangerang
ORD00951,2023-03-16,CST0166,STR008,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,1,105400.0,10.0,10500.0,94900.0,Transfer BCA,cancelled,Palembang
ORD03069,2024-11-16,CST0844,STR018,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,4,29700.0,10.0,11900.0,106800.0,ShopeePay,cancelled,
ORD01121,2024-10-06,CST0652,STR035,PRD0032,Charger Fast Charging,Elektronik & Aksesori,5,66600.0,0.0,0.0,333200.0,Dana,delivered,Surabaya
ORD02598,2023-07-11,CST0263,STR008,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,4,181400.0,0.0,0.0,725700.0,ShopeePay,delivered,Palembang
ORD02205,2024-05-31,CST0746,STR038,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,1,153600.0,0.0,0.0,153600.0,GoPay,processing,Semarang
ORD00420,2023-09-17,CST0581,STR011,PRD0006,Jaket Bomber,Fashion & Pakaian,2,293200.0,20.0,117300.0,469200.0,Transfer BCA,processing,Bogor
ORD00923,2024-12-27,CST0460,STR019,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,1,57000.0,0.0,0.0,57000.0,ovo,returned,Surabaya
ORD01255,2023-01-06,CST0826,STR015,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,1,23900.0,5.0,1200.0,22700.0,Transfer Mandiri,returned,Jakarta
ORD00478,2023-09-17,CST0503,STR011,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,1,278000.0,10.0,27800.0,250200.0,GoPay,delivered,Bogor
ORD02036,2024-06-30,CST0597,STR033,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,5,88200.0,5.0,22000.0,418800.0,Indomaret,returned,Depok
ORD01203,04/06/2024,CST0060,STR007,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,4,34000.0,0.0,0.0,135800.0,Transfer BCA,delivered,Bogor
ORD02627,2024-07-03,CST0493,STR022,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,97600.0,0.0,0.0,97600.0,indomaret,returned,Jakarta
ORD05402,2023-04-25,CST0471,STR037,PRD0020,Lip Cream Matte Halal,Kecantikan & Perawatan,10,50300.0,0.0,0.0,503400.0,Transfer BCA,delivered,Depok
ORD01971,2024-12-30,CST0160,STR022,PRD0005,Dress Casual Wanita,Fashion & Pakaian,2,173800.0,10.0,34800.0,312800.0,LinkAja,returned,Jakarta
ORD03111,2024-03-15,CST0451,STR009,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,5,26600.0,0.0,0.0,132900.0,Indomaret,processing,Medan
ORD04019,2023-07-06,CST0090,STR044,PRD0036,Gantungan Baju Kayu,Rumah Tangga,3,19700.0,0.0,0.0,59200.0,Alfamart,returned,Tangerang
ORD02152,2023-07-27,CST0787,STR037,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,1,80800.0,0.0,0.0,80800.0,COD,delivered,Depok
ORD03688,2023-10-12,CST0815,STR030,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,1,34600.0,0.0,0.0,34600.0,Transfer BRI,returned,Surabaya
ORD01998,2024-03-24,CST0658,STR024,PRD0040,Lilin Aromaterapi,Rumah Tangga,5,59400.0,0.0,0.0,297000.0,Transfer Mandiri,cancelled,Bogor
ORD04034,2023-11-12,CST0028,STR022,PRD0036,Gantungan Baju Kayu,Rumah Tangga,5,18500.0,5.0,4600.0,88000.0,Indomaret,delivered,Jakarta
ORD05499,2024-05-22,CST0418,STR011,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,2,29100.0,5.0,2900.0,55300.0,LinkAja,returned,
ORD03055,2024-10-29,CST0205,STR036,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,-2,100300.0,10.0,20100.0,180600.0,Indomaret,cancelled,Tangerang
ORD01249,2024-07-13,CST0465,STR042,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,3,52200.0,,7800.0,148700.0,GoPay,cancelled,Bogor
ORD02193,01/09/2023,CST0990,STR050,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,1,97200.0,15.0,14600.0,82600.0,Indomaret,delivered,Medan
ORD02713,2023-07-07,CST0153,STR009,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,1,129200.0,20.0,25800.0,103400.0,Alfamart,delivered,Medan
ORD00993,2023-07-18,CST0975,STR011,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,2,94900.0,15.0,28500.0,161300.0,Transfer BRI,delivered,Bogor
ORD02191,2024-08-13,CST0577,STR049,PRD0050,Botol Infuser Air,Olahraga & Outdoor,1,68200.0,0.0,0.0,68200.0,Indomaret,returned,Makassar
ORD04671,2024-11-24,CST0055,STR023,PRD0036,Gantungan Baju Kayu,Rumah Tangga,1,21400.0,10.0,2100.0,19200.0,GoPay,cancelled,Palembang
ORD03763,2024-12-16,CST0646,STR039,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,3,169700.0,10.0,50900.0,458200.0,Transfer BRI,cancelled,Bandung
ORD03598,2023-10-05,CST0860,STR005,PRD0021,Sunscreen SPF50 Lokal,Kecantikan&Perawatan,5,88400.0,10.0,44200.0,398000.0,Indomaret,delivered,Medan
ORD01319,2024-06-03,CST0243,STR032,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,1,78400.0,0.0,0.0,78400.0,QRIS,cancelled,Bogor
ORD01864,22-01-2024,CST0356,STR047,PRD0003,Hijab Voal Motif,Fashion & Pakaian,1,60100.0,5.0,3000.0,57100.0,Transfer Mandiri,processing,Makassar
ORD02344,2023-08-27,CST0388,STR037,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,2,94100.0,5.0,9400.0,178800.0,transfer mandiri,delivered,Depok
ORD02450,2024-06-06,CST0428,STR038,PRD0015,Dodol Garut Premium,Makanan & Minuman,3,47800.0,0.0,0.0,143300.0,COD,processing,Semarang
ORD02137,2023-08-18,CST0982,STR013,PRD0004,Celana Chino Pria,Fashion & Pakaian,1,169600.0,5.0,8500.0,161100.0,QRIS,cancelled,Depok
ORD01066,2023-07-31,CST0483,STR008,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,3,123900.0,20.0,74300.0,297300.0,Indomaret,delivered,Palembang
